id|name|cep|address|number|neighborhood|citie|state|country|cnpj|fl_aprove|fl_active|fl_billing|company_id|fl_client|fl_deleted|created_at|updated_at|complement|manager_email|headquarter|company_email|abaco_email|id|company_id|client_id|created_at|updated_at|mail_company|mail_client
453|DUO-TECH SOLUCOES EM INSTALACOES ELETRICAS LTDA|12951-200|AV INDUSTRIAL WALTER KLOTH|75|JARDIM DAS PALMEIRAS|ATIBAIA|SP|BRASIL|18.958.130/0001-05|0|1|1|1|0|0|1/19/21 11:12|1/19/21 11:12|CASA 4|(NULL)|(NULL)|(NULL)|(NULL)|519|3|453|1/19/21 11:12|5/24/21 13:35|(NULL)|(NULL)
132|ECMI MONTAGENS INDUSTRIAIS EIRELI|18017-158|R FERNANDO SILVA|190|JARDIM ASTRO|SOROCABA|SP|Brasil|00.361.474/0001-69|0|1|1|1|0|0|11/11/19 10:45|3/6/20 11:51|ANDAR 3 SALA 304 R 54|bruna.moraes@dsm.com, beatriz.souza@dsm.com, amanda.camargo@dsm.com, she.contractor@dsm.com|(NULL)|dp@cmibb.com.br, planejamento.caldeiraria@cmibb.com.br|g3.dsm@abacotecnologia.com.br|124|3|132|11/11/19 10:47|2/8/21 15:09|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|dp@cmibb.com.br, planejamento.caldeiraria@cmibb.com.br
32|ECOPROCESSOS LTDA|13073-270|AVENIDA BRASILIA|372|JARDIM D'ICARAI|SALTO|SP|Brasil|02.293.997/0001-40|0|1|1|1|0|0|9/9/19 17:02|3/5/20 15:16|(NULL)|ivelize.machado@dsm.com, paulo.pereira@dsm.com, luciana.florentino@dsm.com, she.contractor@dsm.com|(NULL)|rh2@sorocabaambiental.com.br, sgi@sorocabaambiental.com.br, sorocaba@sorocabaambiental.com.br|g3.dsm@abacotecnologia.com.br|27|3|32|11/5/19 17:04|2/8/21 15:10|she.contractor@dsm.com, Isadora.Bonato@dsm.com|sorocaba@sorocabaambiental.com.br, marcos@sorocabaambiental.com.br
486|EDGAR RODRIGUES 30714086843|18108-090|R JOSE SARTI|249|BRIGADEIRO TOBIAS|SOROCABA|SP|BRASIL|40.858.195/0001-20|0|1|1|1|0|0|5/27/21 12:55|5/27/21 12:55|CASA 02|(NULL)|(NULL)|(NULL)|(NULL)|567|3|486|5/27/21 12:55|5/27/21 12:59|she.contractor@dsm.com, Isadora.Bonato@dsm.com|gerente.adm@montalug.com.br, departamentopessoal@montalug.com.br
127|EDUARDO RAMOS DOS SANTOS INSTALAÇÕES|06730-000|R ESPERANCA|201|JARDIM VARGEM GRANDE|VARGEM GRANDE PAULISTA|SP|Brasil|22.307.435/0001-16|0|1|1|1|0|0|11/4/19 15:58|3/6/20 11:49|(NULL)|bruna.moraes@dsm.com, beatriz.souza@dsm.com, amanda.camargo@dsm.com, she.contractor@dsm.com|(NULL)|rosangela.ramos@erss.com.br,eduardo.ramos@erss.com.br|g3.dsm@abacotecnologia.com.br|121|3|127|11/5/19 17:34|2/8/21 15:10|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|rosangela.ramos@erss.com.br,eduardo.ramos@erss.com.br
426|EFICAZ INSTALACOES ELETRICAS LTDA|89804-430|R ALFREDO WAGNER|255|ALVORADA|CHAPECO|SC|BRASIL|21.192.333/0001-30|0|1|1|1|0|0|12/15/20 9:45|12/15/20 9:45|LETRA E|(NULL)|(NULL)|(NULL)|(NULL)|494|3|426|12/15/20 9:45|2/8/21 15:10|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|rh@installautomacao.com.br
464|ELECTRO TECNICA NIPO BRASILEIRA LTDA|09950-320|R PAULO AFONSO|233|VL N SRA APARECIDA|DIADEMA|SP|BRASIL|48.128.706/0001-60|0|1|1|1|0|0|3/8/21 12:15|3/8/21 12:15|(NULL)|(NULL)|(NULL)|(NULL)|(NULL)|537|3|464|3/8/21 12:15|3/8/21 12:16|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|aty@aty.com.br
34|ELETRA ASSISTÊNCIA TÉCNICA E MONTAGEM INDUSTRIAL LTDA|09629-090|RUA SÃO SILVESTRE|68|RUDGE RAMOS|SÃO BERNARDO DO CAMPOS|SP|BRASIL|07.227.669/0001-60|0|1|1|1|0|0|9/13/19 10:45|3/5/20 15:17|AVENIDA ANTONINO DIAS BASTOS, 1173|luciana.florentino@dsm.com, she.contractor@dsm.com|(NULL)|jadsondossantos@terra.com.br|g3.dsm@abacotecnologia.com.br|28|3|34|11/5/19 17:04|2/8/21 15:11|she.contractor@dsm.com, Isadora.Bonato@dsm.com|jadsondossantos@terra.com.br
393|ELETRON COMÉRCIO, MANUTENÇÃO E MONTAGEM ELETRICA INDUSTRIAL LTDA|13178-222|R DOIS|73|PQ. FLORELY|SUMARE|SP|BRASIL|03.180.893/0001-92|0|1|1|1|0|0|10/29/20 11:42|10/29/20 11:42|(NULL)|(NULL)|(NULL)|(NULL)|(NULL)|445|3|393|10/29/20 11:42|2/8/21 15:11|she.contractor@dsm.com, Isadora.Bonato@dsm.com|fernanda.stoppa@ultragaz.com.br, eletron_eletron@outlook.com
36|ELEVADORES VILLARTA LTDA (CAMPINAS)|13207-030|RUA RALPHO LEITE DE BARROS|273|JARDIM DO TREVO|CAMPINAS|SP|BRASIL|54.222.401/0006-20|0|1|1|1|0|0|9/13/19 10:58|3/6/20 10:49|(NULL)|bruna.moraes@dsm.com, beatriz.souza@dsm.com, amanda.camargo@dsm.com, luciana.florentino@dsm.com, she.contractor@dsm.com|(NULL)|admjundiai02@villarta.com.br, lucineide@villarta.com.br|g3.dsm@abacotecnologia.com.br|365|3|36|7/2/20 12:15|8/27/21 11:27|she.contractor@dsm.com, Isadora.Bonato@dsm.com|adm.campinas@villarta.com.br
245|ELEVADORES VILLARTA LTDA (FORTALEZA)|60822-275|R J. DE FIGUEIREDO FILHO|114|CAMBEBA|FORTALEZA|CE|BRASIL|54.222.401/0020-88|0|1|1|1|0|0|2/24/20 9:54|4/5/21 10:06|(NULL)|(NULL)|(NULL)|(NULL)|(NULL)|239|131|245|2/24/20 9:54|2/24/20 9:54|(NULL)|(NULL)
35|ELEVADORES VILLARTA LTDA (JUNDIAÍ)|09629-090|RUA SECUNDINO VEIGA|443|VILA VIANELO|JUNDIAI|SP|BRASIL|54.222.401/0005-49|0|1|1|1|0|0|9/13/19 10:54|3/6/20 10:49|(NULL)|bruna.moraes@dsm.com, beatriz.souza@dsm.com, amanda.camargo@dsm.com, luciana.florentino@dsm.com, she.contractor@dsm.com|(NULL)|admjundiai02@villarta.com.br, lucineide@villarta.com.br|g3.dsm@abacotecnologia.com.br|341|3|35|5/12/20 10:48|8/27/21 11:27|she.contractor@dsm.com, Isadora.Bonato@dsm.com|adm.campinas@villarta.com.br
197|EMON DESENHOS TÉCNICOS EIRELI|04115-000|R PEDRO POMPONAZZI|555|JARDIM VILA MARIANA|SAO PAULO|SP|BRASIL|09.000.198/0001-88|0|1|1|1|0|0|2/5/20 13:46|3/6/20 14:57|APT 601|bruna.moraes@dsm.com, beatriz.souza@dsm.com, amanda.camargo@dsm.com, she.contractor@dsm.com|(NULL)|lidia.planejamento@genpro.com.br|g3.dsm@abacotecnologia.com.br|188|3|197|2/5/20 13:46|2/8/21 15:12|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|lidia.planejamento@genpro.com.br
38|ENDRESS + HAUSER CONTROLE E AUTOMAÇÃO LTDA|04029-901|AVENIDA IBIRAPUERA|2033|INDIANOPOLIS|SÃO PAULO|SP|Brasil|49.423.619/0001-06|0|1|1|1|0|0|9/13/19 11:12|3/6/20 14:59|3º ANDAR/6º ANDAR|bruna.moraes@dsm.com, beatriz.souza@dsm.com, amanda.camargo@dsm.com, luciana.florentino@dsm.com, she.contractor@dsm.com|(NULL)|vitoria.pereira@endress.com, agendamento.br.sc@endress.com|g3.dsm@abacotecnologia.com.br|366|3|38|7/2/20 12:15|2/8/21 15:12|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com, Isadora.Bonato@dsm.com|vitoria.pereira@endress.com, agendamento.br.sc@endress.com
171|ENGEBRAN MONTAGENS ELETROMECÂNICAS LTDA|18016-150|RUA SIZINA AZEVEDO SCHREPEL|351|JARDIM PIRATININGA|SOROCABA|SP|BRASIL|02.102.665/0001-31|0|1|1|1|0|0|1/27/20 12:22|3/6/20 15:33|(NULL)|bruna.moraes@dsm.com, beatriz.souza@dsm.com, amanda.camargo@dsm.com, she.contractor@dsm.com|(NULL)|dp@cmibb.com.br, planejamento.caldeiraria@cmibb.com.br|g3.dsm@abacotecnologia.com.br|162|3|171|1/27/20 12:31|2/8/21 15:13|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|dp@cmibb.com.br, planejamento.caldeiraria@cmibb.com.br
39|ENGECOMP COMÉRCIO DE MATERIAIS E SERVIÇOS EIRELI|18114-001|AVENIDA LUIZ DO PATROCINIO FERNANDES|1036|RIO ACIMA|VOTORANTIM|SP|BRASIL|13.077.456/0001-00|0|1|1|1|0|0|9/13/19 11:28|3/6/20 15:41|SALA 2|bruna.moraes@dsm.com, beatriz.souza@dsm.com, amanda.camargo@dsm.com, she.contractor@dsm.com, luciana.florentino@dsm.com|(NULL)|renata.moreira@engecomp.ind.br, fabricio.santos@engecomp.ind.br, rodrigo.sacchetti@engecomp.ind.br, felipe.moraes@engecomp.ind.br|g3.dsm@abacotecnologia.com.br|33|3|39|11/5/19 17:04|9/20/21 9:51|she.contractor@dsm.com, isadora.bonato@dsm.com|renata.moreira@engecomp.ind.br, luiz.alves@engecomp.ind.br
391|ENGECOMP INSTALACOES INDUSTRIAIS EIRELI|18114-001|AV LUIZ DO PATROCINO FERNANDES|1036|VILA DOMINGUINHO|VOTORANTIM|SP|BRASIL|30.672.508/0001-05|0|1|1|1|0|0|10/20/20 14:24|10/20/20 14:24|TERREO|(NULL)|(NULL)|(NULL)|(NULL)|438|131|391|10/20/20 14:24|8/27/21 9:21|Lorenna.Sousa@dsm.com, SHE.CONTRACTOR@dsm.com, maria.barbosa@dsm.com|renata.moreira@engecomp.ind.br, luiz.alves@engecomp.ind.br
328|ENGEMED SAÚDE OCUPACIONAL EIRELI|01332-903|R ITAPEVA|500|CERQUEIRA CESAR|SÃO PAULO|SP|BRASIL|60.910.080/0001-44|0|1|1|1|0|0|5/4/20 9:43|5/4/20 9:46|6 ANDAR CJ. 6CD|lucleide.santos@dsm.com, SHE.CONTRACTOR@dsm.com, Leticia.Ramos@dsm.com|(NULL)|karina.moreira@engemed.med.br, edilaine.belo@engemed.med.br|g3.dsm@abacotecnologia.com.br|336|3|328|5/4/20 9:43|7/29/20 14:25|g3.dsm@abacotecnologia.com.br, lucleide.santos@dsm.com, SHE.CONTRACTOR@dsm.com, Leticia.Ramos@dsm.com|edilaine.belo@engemed.med.br, luiz.xavier@engemed.med.br
447|ENGEMOV PRODUTOS INDUSTRIAIS EIRELI (CENTRAL DAS CORREIAS)|61930-305|AV DOS MARINHEIROS|519|CIDADE NOVA|MARACANAU|CE|BRASIL|17.945.848/0001-96|0|1|1|1|0|0|12/29/20 15:22|12/29/20 15:22|(NULL)|(NULL)|(NULL)|(NULL)|(NULL)|510|131|447|12/29/20 15:22|9/21/21 9:06|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|gerente.adm@montalug.com.br
452|ENSATEC - INDUSTRIA, COMERCIO E ASSISTENCIA TECNICA DE BALANCAS LTDA|84016-410|R FIDELIS AUGUSTO ALVES|2091|JARDIM CARVALHO|PONTA GROSSA|PR|BRASIL|02.117.991/0001-12|0|1|1|1|0|0|1/19/21 10:04|1/19/21 10:04|(NULL)|(NULL)|(NULL)|(NULL)|(NULL)|518|3|452|1/19/21 10:05|1/19/21 10:55|Thomas.Pereira@dsm.com, SHE.CONTRACTOR@dsm.com|sandro@ensatec.com.br, alana@ensatec.com.br
360|ESTAF EQUIPAMENTOS S/A|60731-534|AV GENERAL OSORIO DE PAIVA|4500|BOM JARDIM|FORTALEZA|CE|BRASIL|11.184.785/0009-73|0|1|1|1|0|0|8/6/20 9:28|8/6/20 9:28|(NULL)|(NULL)|(NULL)|(NULL)|(NULL)|392|131|360|8/6/20 9:29|8/6/20 9:29|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|rogelane.lopes@estaf.com.br
406|ETIEL COMERCIO E MONTAGENS ELETRICAS LTDA|04678-001|R PROFESSOR GUILHERME BELFORT SABINO|439|CAMPININHA|SAO PAULO|SP|BRASIL|02.582.425/0001-81|0|1|1|1|0|0|11/26/20 16:57|11/26/20 16:57|(NULL)|(NULL)|(NULL)|(NULL)|(NULL)|530|3|406|2/15/21 9:58|2/15/21 9:58|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|departamentopessoal@montalug.com.br
462|EVANDRO CARLOS DA ROSA|18113-810|R JOSE ROQUE GUERRA|223|ALTOS DE VOTORANTIM|VOTORANTIM|SP|BRASIL|35.874.626/0001-01|0|1|1|1|0|0|2/22/21 11:27|2/22/21 11:27|(NULL)|(NULL)|(NULL)|(NULL)|(NULL)|532|3|462|2/22/21 11:28|2/22/21 11:28|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|gabriela.apolinario@installautomacao.com.br
41|EXCEDE DIAGNÓSTICO E PREVENÇÃO LTDA|04038-000|RUA BORGES LAGOA|564|VILA CLEMENTINO|SÃO PAULO|SP|BRASIL|24.180.230/0001-48|0|1|1|1|0|0|9/13/19 12:45|3/6/20 15:44|CONJUNTO 72|bruna.moraes@dsm.com, beatriz.souza@dsm.com, amanda.camargo@dsm.com, she.contractor@dsm.com|(NULL)|ivo.excede@hotmail.com|g3.dsm@abacotecnologia.com.br|538|131|41|3/9/21 13:58|3/9/21 14:02|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|ivo.excede@hotmail.com
456|FABIO CESAR MARTINS DE ALMEIDA MEDEIROS 35656599809|18050-260|AV SANTA CRUZ|255|JARDIM VERA CRUZ|SOROCABA|SP|BRASIL|36.858.485/0001-04|0|1|1|1|0|0|1/28/21 9:27|1/28/21 9:27|BLOCO 11;APT 34|(NULL)|(NULL)|(NULL)|(NULL)|521|3|456|1/28/21 9:31|1/28/21 9:31|(NULL)|(NULL)
151|FABRICA MEDEIROS LTDA|12238-500|RUA JANUÁRIA|661|CHACARAS REUNIDAS|SÃO JOSÉ DOS CAMPOS|SP|BRASIL|17.375.084/0001-40|0|1|1|1|0|0|1/6/20 10:16|6/2/21 10:04|(NULL)|bruna.moraes@dsm.com, beatriz.souza@dsm.com, amanda.camargo@dsm.com, luciana.florentino@dsm.com, she.contractor@dsm.com|(NULL)|fabricamedeiros@fabricamedeiros.com, rh@fabricamedeiros.com|g3.dsm@abacotecnologia.com.br|140|3|151|1/6/20 10:20|2/8/21 15:14|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|fabricamedeiros@fabricamedeiros.com, rh@fabricamedeiros.com
399|FELIPE AUGUSTO PIERRONI|13301-876|AL SANTA THEREZINHA|202|JARDIM THEODORA|ITU|SP|Brasil|34.747.190/0001-27|0|1|1|1|0|0|11/11/20 14:24|11/11/20 14:24|(NULL)|(NULL)|(NULL)|(NULL)|(NULL)|453|3|399|11/11/20 14:52|2/8/21 15:15|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|adm@glbtechautomacao.com.br
149|FELIPE MIRANDA CORDEIRO 35395088806|08773-380|AVENIDA FRANCISCO RODRIGUES FILHO|2001|VILA MOGILAR|MOGI DAS CRUZES|SP|BRASIL|18.919.771/0001-42|0|1|1|1|0|0|12/27/19 12:27|12/27/19 12:27|BLOCO CA;APT 25|(NULL)|(NULL)|(NULL)|(NULL)|283|3|149|4/2/20 14:20|4/2/20 14:20|(NULL)|(NULL)
398|FINE SOUND IMPORTACAO, COMERCIO E SERVICOS DE SONORIZACAO LTDA|03125-080|R AGOSTINHO LATTARI|621|PARQUE DA MOOCA|SAO PAULO|SP|BRASIL|04.390.666/0002-35|0|1|1|1|0|0|11/5/20 14:33|11/5/20 14:33|(NULL)|(NULL)|(NULL)|(NULL)|(NULL)|451|3|398|11/5/20 14:41|11/5/20 16:59|Silvia-S.Santos@dsm.com, she.contractor@dsm.com|diego@finesound.com.br
296|FL ADMINISTRAÇÃO|20766-721|EST ADHEMAR BEBIANO|4800|ENGENHO DA RAINHA|RIO DE JANEIRO|RJ|BRASIL|35.935.241/0001-07|0|1|1|1|0|0|4/6/20 12:04|4/6/20 12:04|BLOCO 7 AP 807|(NULL)|(NULL)|(NULL)|g3.dsm@abacotecnologia.com.br|303|3|296|4/6/20 12:04|4/6/20 12:04|(NULL)|(NULL)
342|FLOWSERVICE|06703-000|AV PROFESSOR JOSE BARRETO|1739|JARDIM DINORAH|COTIA|SP|BRASIL|10.848.090/0001-29|0|1|1|1|0|0|6/22/20 10:51|7/2/20 12:20|ANDAR: 2; SALA: 23;|(NULL)|(NULL)|(NULL)|(NULL)|358|3|342|6/22/20 10:51|6/22/20 13:52|Luiz.Bittencourt@dsm.com, she.contractor@dsm.com|atendimento@flowservice.com.br
280|FOCUS CONTROLE AMBIENTAL LTDA|60761-281|AV BERNARDO MANUEL|10211|PARQUE DOIS IRMAOS|FORTALEZA|CE|BRASIL|08.355.354/0002-41|0|1|1|1|0|0|3/31/20 8:42|3/31/20 8:42|(NULL)|keterine.coutinho@dsm.com, Maria.Barbosa@dsm.com, SHE.CONTRACTOR@dsm.com|(NULL)|comercial@focusambiental.com.br, focus@focusambiental.com.br|g3.dsm@abacotenologia.com.br|274|131|280|3/31/20 8:42|6/16/20 12:18|keterine.coutinho@dsm.com, Maria.Barbosa@dsm.com, SHE.CONTRACTOR@dsm.com|comercial@focusambiental.com.br, focus@focusambiental.com.br
248|FORNECEDOR TESTE|09020-160|RUA ELISA FLÁQUER|100|CENTRO|SANTO ANDRÉ|SP|Brasil|12.345.678/0001-00|0|1|1|1|0|0|2/28/20 15:27|2/28/20 15:59|SALA A|g3@abacotecnologia.com.br|(NULL)|g3@abacotecnologia.com.br|g3@abacotecnologia.com.br|241|247|248|2/28/20 15:57|2/28/20 15:57|g3@abacotecnologia.com.br|g3@abacotecnologia.com.br
248|FORNECEDOR TESTE|09020-160|RUA ELISA FLÁQUER|100|CENTRO|SANTO ANDRÉ|SP|Brasil|12.345.678/0001-00|0|1|1|1|0|0|2/28/20 15:27|2/28/20 15:59|SALA A|g3@abacotecnologia.com.br|(NULL)|g3@abacotecnologia.com.br|g3@abacotecnologia.com.br|598|3|248|7/23/21 15:39|7/23/21 15:39|(NULL)|(NULL)
269|FORNECEDORA-MÁQUINAS E EQUIPAMENTOS LTDA|60840-285|AV FREI CIRILO|2524|CAJZEIRAS|FORTALEZA|CE|BRASIL|07.197.718/0001-69|0|1|1|1|0|0|3/18/20 10:45|3/18/20 10:45|(NULL)|Maria.Barbosa@dsm.com, SHE.CONTRACTOR@dsm.com, Lorenna.Sousa@dsm.com|(NULL)|edwiges.vieira@fornecedoramaquinas.com.br, david.carvalho@fornecedoramaquinas.com.br|g3.dsm@abacotecnologia.com.br|385|131|269|7/30/20 9:55|7/30/20 9:56|g3.dsm@abacotecnologia.com.br, Lorenna.Sousa@dsm.com, SHE.CONTRACTOR@dsm.com, Maria.Barbosa@dsm.com|edwiges.vieira@fornecedoramaquinas.com.br
43|G.A ENGENHARIA E COMÉRCIO LTDA|06410-120|RUA FRANCISCO DE MELLO PALHETA|213|JARDIM DOS CAMARGOS|BARUERI|SP|BRASIL|96.499.637/0001-43|0|1|1|1|0|0|9/13/19 12:58|3/6/20 15:46|CASA 01|bruna.moraes@dsm.com, beatriz.souza@dsm.com, amanda.camargo@dsm.com, she.contractor@dsm.com|(NULL)|anacristina@gaengenharia.com.br, micheldomingues@gaengenharia.com.br, ricardocustodio@gaengenharia.com.br|g3.dsm@abacotecnologia.com.br|367|3|43|7/2/20 12:15|2/8/21 15:16|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|anacristina@gaengenharia.com.br, micheldomingues@gaengenharia.com.br, ricardocustodio@gaengenharia.com.br
198|GABRIEL NASCIMENTO DE ALMEIDA|25640-550|R VINTE E QUATRO DE MAIO|409|ALTO DA SERRA|PETROPOLIS|RJ|BRASIL|22.489.127/0001-59|0|1|1|1|0|0|2/5/20 15:14|3/5/20 15:22|(NULL)|luciana.florentino@dsm.com, she.contractor@dsm.com|(NULL)|logistica2@salengenharia.com.br|g3.dsm@abacotecnologia.com.br|356|3|198|6/19/20 10:08|2/8/21 15:16|she.contractor@dsm.com, isadora.bonato@dsm.com|gonzalo@salengenharia.com.br, logistica@salengenharia.com.br, logistica2@salengenharia.com.br
539|GARDENIA CONSULTORIA E PROJETOS DE ENGENHARIA E INFORMATICA LTDA|02037-001|R DOUTOR OLAVO EGIDIO|873|SANTANA|SAO PAULO|SP|BRASIL|10.494.617/0001-64|0|1|1|1|0|0|10/18/21 9:59|10/18/21 9:59|CONJ 02|(NULL)|(NULL)|(NULL)|(NULL)|629|3|539|10/18/21 10:03|10/18/21 10:03|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|daniel.planejamento@genpro.com.br
199|GEA EQUIPAMENTOS E SOLUÇÕES LTDA|13054-750|AV MERCEDES BENZ|679|DISTRITO INDUSTRIAL|CAMPINAS|SP|BRASIL|02.095.850/0007-31|0|1|1|1|0|0|2/5/20 15:27|2/17/20 16:55|ANDAR: 1; : PREDIO 4D2 PISO 2.;|(NULL)|(NULL)|(NULL)|(NULL)|440|3|199|10/21/20 13:56|2/8/21 15:16|she.contractor@dsm.com, isadora.bonato@dsm.com|Raphaela.Almeida@gea.com
519|GEIA ASSESSORIA EM PROJETOS DE MEIO AMBIENTE LTDA|83324-180|R MARIALVA|431|EMILIANO PERNETA|PINHAIS|PR|BRASIL|13.885.418/0001-75|0|1|1|1|0|0|8/20/21 11:18|8/20/21 11:18|(NULL)|(NULL)|(NULL)|(NULL)|(NULL)|606|3|519|8/20/21 11:18|8/20/21 11:24|ivelize.machado@dsm.com, SHE.CONTRACTOR@dsm.com|andrey.zem@geiaambiental.com.br
44|GENPRO ENGENHARIA S.A|01049-000|RUA FORMOSA|75|CENTRO|SÃO PAULO|SP|BRASIL|00.753.622/0001-90|0|1|1|1|0|0|9/13/19 14:08|3/6/20 15:47|4º ANDAR|bruna.moraes@dsm.com, beatriz.souza@dsm.com, amanda.camargo@dsm.com, she.contractor@dsm.com|(NULL)|lidia.planejamento@genpro.com.br|g3.dsm@abacotecnologia.com.br|400|3|44|8/21/20 8:45|2/8/21 15:16|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|lidia.planejamento@genpro.com.br, edwin@genpro.com.br
378|GERAFORÇA LOCACAO E COMERCIO DE EQUIPAMENTOS LTDA|06713-630|EST DO CAPUAVA|6351|MOINHO VELHO|COTIA|SP|BRASIL|53.002.077/0001-67|0|1|1|1|0|0|9/23/20 11:28|9/23/20 11:28|A - B|(NULL)|(NULL)|(NULL)|(NULL)|426|3|378|10/1/20 9:51|10/1/20 9:52|she.contractor@dsm.com, isadora.bonato@dsm.com|cristiano.rodrigues@geraforca.com.br
154|GLBTECH MONTAGENS INDUSTRIAIS|13310-000|RUA MARIO PRIETO|60|JARDIM PAULISTA|ITU|SP|BRASIL|28.655.099/0001-89|0|1|1|1|0|0|1/6/20 14:24|3/6/20 15:50|(NULL)|bruna.moraes@dsm.com, beatriz.souza@dsm.com, amanda.camargo@dsm.com, she.contractor@dsm.com|(NULL)|alan.ferreira@glbtechautomacao.com.br, adm@glbtechautomacao.com.br|g3.dsm@abacotecnologia.com.br|143|3|154|1/6/20 14:29|2/8/21 15:18|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|alan.ferreira@glbtechautomacao.com.br, adm@glbtechautomacao.com.br
268|GLOBAL FORCE MANUTENCOES LTDA|18147-000|EST DA RONDA|80|DISTRITO INDUSTRIAL|ARACARIGUAMA|SP|BRASIL|20.222.070/0001-00|0|1|1|1|0|0|3/17/20 14:29|3/17/20 14:29|GALPAO: 4;|Beatriz.Souza@dsm.com, SHE.CONTRACTOR@dsm.com, Bruna.Moraes@dsm.com, Amanda.Camargo@dsm.com|(NULL)|eduardo@gfe.eng.br|g3.dsm@abacotecnologia.com.br|560|3|268|5/11/21 11:04|5/11/21 11:04|Amanda.Lemos@dsm.com, Bruna.Moraes@dsm.com, Beatriz.Souza@dsm.com, Brenda.Antinarelli@dsm.com, Luiz-Guilherme-Xavier-Cacao.Luiz-Cacao@dsm.com, SHE.CONTRACTOR@dsm.com|eduardo@gfe.eng.br
